idModule;IdCategory;SinceWhen
3685;26;2010-12-16
3686;124;2008-11-12
3687;141;2007-11-11
3688;124;2007-05-07
3689;109;2020-02-10
3690;105;2016-12-18
3691;87;2010-12-23
3692;118;2020-06-17
3693;149;2009-09-03
3694;2;2010-07-30
3695;33;2020-07-18
3696;70;2006-08-14
3697;118;2006-04-30
3698;135;2018-08-13
3699;139;2016-10-08
3700;123;2006-05-05
3701;105;2022-12-13
3702;87;2013-02-19
3703;119;2021-04-16
3704;22;2019-08-07
3705;131;2005-07-01
3706;91;2014-04-23
3707;131;2021-02-08
3708;144;2017-02-13
3709;100;2005-11-11
3710;108;2005-06-27
3711;94;2014-12-24
3712;18;2011-08-08
3713;1;2011-07-11
3714;134;2012-01-09
3715;27;2019-08-15
3716;45;2008-07-16
3717;7;2005-05-28
3718;23;2013-04-13
3719;118;2006-08-07
3720;55;2014-09-10
3721;88;2017-05-01
3722;102;2010-05-19
3723;87;2005-04-28
3724;124;2005-01-28
3725;66;2008-09-06
3726;120;2020-01-26
3727;148;2021-09-10
3728;77;2008-09-21
3729;120;2011-02-24
3730;133;2005-03-23
3731;116;2010-09-04
3732;16;2012-09-27
3733;113;2022-06-23
3734;69;2007-11-07
3735;70;2009-02-04
3736;36;2005-02-14
3737;79;2008-03-23
3738;107;2014-05-15
3739;3;2015-04-29
3740;106;2012-05-03
3741;98;2020-09-03
3742;25;2017-08-26
3743;118;2022-11-12
3744;89;2010-12-11
3745;10;2011-09-21
3746;127;2009-08-22
3747;110;2021-02-12
3748;18;2008-03-14
3749;98;2005-03-27
3750;59;2022-04-21
3751;130;2022-11-27
3752;114;2015-06-12
3753;47;2017-08-22
3754;150;2009-10-03
3755;136;2015-11-07
3756;94;2008-01-26
3757;130;2018-11-14
3758;134;2009-12-13
3759;98;2010-10-06
3760;102;2021-01-24
3761;50;2006-10-11
3762;46;2005-03-31
3763;68;2016-07-16
3764;46;2019-06-03
3765;141;2009-12-30
3766;42;2019-10-23
3767;90;2022-10-08
3768;143;2021-10-20
3769;88;2017-02-12
3770;133;2011-12-17
3771;91;2005-03-31
3772;18;2020-01-10
3773;100;2016-11-21
3774;57;2005-09-13
3775;115;2019-07-27
3776;150;2015-06-11
3777;82;2013-04-07
3778;134;2012-07-01
3779;69;2021-05-27
3780;134;2021-02-18
3781;13;2013-07-15
3782;2;2019-01-05
3783;77;2009-02-11
3784;15;2018-12-15
3785;143;2009-08-25
3786;56;2022-09-27
3787;146;2011-07-08
3788;15;2009-09-05
3789;104;2018-06-14
3790;19;2009-07-17
3791;55;2008-02-07
3792;146;2013-10-03
3793;129;2016-08-04
3794;22;2017-03-19
3795;149;2006-06-18
3796;140;2005-02-15
3797;63;2021-09-13
3798;34;2012-04-05
3799;57;2012-03-09
3800;121;2013-06-08
3801;148;2007-10-23
3802;114;2009-09-14
3803;100;2008-08-28
3804;93;2011-11-19
3805;50;2016-12-02
3806;154;2019-05-08
3807;15;2018-06-23
3808;123;2013-11-17
3809;84;2011-02-04
3810;65;2010-11-03
3811;36;2006-07-26
3812;37;2010-03-04
3813;35;2008-04-22
3814;98;2013-08-04
3815;141;2019-08-01
3816;15;2013-08-25
3817;2;2016-06-17
3818;50;2012-09-30
3819;39;2008-11-02
3820;86;2013-12-02
3821;97;2019-05-01
3822;151;2015-07-22
3823;70;2007-05-20
3824;39;2022-09-17
3825;9;2009-06-07
3826;61;2006-05-20
3827;31;2019-06-06
3828;141;2013-12-18
3829;140;2015-03-02
3830;1;2005-11-09
3831;109;2013-11-18
3832;26;2020-07-01
3833;147;2007-02-26
3834;52;2013-09-04
3835;133;2012-12-24
3836;91;2020-12-28
3837;18;2022-07-03
3838;61;2006-09-28
3839;51;2013-06-28
3840;116;2022-06-21
3841;89;2010-08-19
3842;97;2012-03-23
3843;64;2021-03-31
3844;109;2005-12-10
3845;13;2017-11-14
3846;139;2006-12-23
3847;137;2012-11-27
3848;89;2006-01-03
3849;12;2022-03-05
3850;95;2010-03-30
3851;38;2015-03-25
3852;3;2007-05-20
3853;122;2020-12-25
3854;139;2015-04-18
3855;132;2017-06-21
3856;2;2006-07-22
3857;96;2017-11-20
3858;96;2008-07-15
3859;101;2011-03-19
3860;89;2008-11-29
3861;13;2014-06-25
3862;121;2016-05-27
3863;121;2021-03-12
3864;154;2021-10-13
3865;26;2009-12-12
3866;125;2022-07-06
3867;39;2019-01-10
3868;91;2008-02-18
3869;85;2020-10-29
3870;86;2011-10-16
3871;92;2008-01-27
3872;23;2017-05-01
3873;37;2009-01-11
3874;17;2011-12-05
3875;73;2020-09-16
3876;65;2013-09-13
3877;8;2018-02-10
3878;55;2018-01-14
3879;146;2019-11-10
3880;20;2022-10-14
3881;100;2019-05-04
3882;8;2021-10-03
3883;2;2012-06-25
3884;31;2015-12-08
3885;78;2017-03-25
3886;112;2019-08-29
3887;83;2012-02-29
3888;112;2015-09-22
3889;32;2008-08-18
3890;131;2005-02-13
3891;114;2007-03-06
3892;26;2012-07-11
3893;25;2012-01-04
3894;57;2008-11-27
3895;17;2006-07-22
3896;67;2013-01-07
3897;104;2020-06-19
3898;19;2008-05-25
3899;30;2009-10-25
3900;36;2017-11-30
3901;89;2012-05-16
3902;85;2006-08-27
3903;119;2009-07-11
3904;109;2019-12-12
3905;89;2008-02-11
3906;63;2018-08-10
3907;95;2005-11-07
3908;142;2017-01-28
3909;109;2015-12-29
3910;63;2019-04-07
3911;29;2020-12-06
3912;141;2011-09-18
3913;96;2005-04-23
3914;92;2009-07-01
3915;132;2013-12-22
3916;22;2008-03-05
3917;148;2012-05-06
3918;134;2022-11-03
3919;88;2020-11-29
3920;106;2007-12-27
3921;62;2006-06-28
3922;17;2012-09-06
3923;90;2008-05-08
3924;74;2005-01-09
3925;88;2012-04-22
3926;35;2005-02-06
3927;105;2017-05-28
3928;151;2015-03-24
3929;38;2022-05-01
3930;105;2010-04-21
3931;107;2015-04-16
3932;129;2016-11-29
3933;97;2014-06-03
3934;12;2018-06-16
3935;136;2013-12-10
3936;40;2012-05-23
3937;150;2008-03-09
3938;132;2014-02-24
3939;59;2014-10-22
3940;54;2005-12-31
3941;55;2020-03-29
3942;82;2022-02-11
3943;106;2018-10-19
3944;129;2016-03-28
3945;26;2005-01-27
3946;17;2009-12-20
3947;24;2006-03-21
3948;85;2013-07-16
3949;121;2015-11-21
3950;154;2018-09-15
3951;11;2005-02-24
3952;3;2006-07-23
3953;1;2021-06-11
3954;99;2021-06-13
3955;17;2008-11-20
3956;23;2016-12-15
3957;101;2017-04-10
3958;2;2019-03-19
3959;121;2010-02-15
3960;98;2014-02-28
3961;119;2020-12-09
3962;154;2018-12-07
3963;151;2012-03-15
3964;55;2017-05-26
3965;9;2019-04-24
3966;122;2018-01-25
3967;31;2007-06-20
3968;40;2013-12-07
3969;95;2015-04-04
3970;152;2007-11-21
3971;53;2008-02-12
3972;106;2005-03-14
3973;109;2011-10-14
3974;36;2012-05-01
3975;19;2007-02-25
3976;49;2014-10-07
3977;51;2019-05-08
3978;68;2014-09-05
3979;55;2011-07-18
3980;9;2013-12-20
3981;56;2011-05-23
3982;96;2012-01-29
3983;119;2009-06-14
3984;132;2014-06-13
3985;60;2014-03-10
3986;73;2006-03-04
3987;110;2017-07-06
3988;86;2013-09-29
3989;153;2022-08-17
3990;45;2016-04-18
3991;101;2008-02-17
3992;42;2012-02-16
3993;145;2016-11-20
3994;93;2005-12-07
3995;81;2010-06-04
3996;116;2022-01-10
3997;139;2018-10-01
3998;33;2006-01-25
3999;110;2011-12-04
4000;114;2011-08-07
4001;6;2018-10-09
4002;13;2013-06-24
4003;117;2008-10-14
4004;145;2013-12-19
4005;67;2020-03-27
4006;3;2012-12-03
4007;101;2016-06-22
4008;83;2012-03-16
4009;92;2020-11-11
4010;132;2021-04-04
4011;99;2022-11-02
4012;16;2020-04-11
4013;129;2018-11-09
4014;27;2017-12-27
4015;150;2012-07-09
4016;53;2015-12-04
4017;96;2006-04-27
4018;39;2014-11-16
4019;19;2020-09-12
4020;95;2021-01-13
4021;1;2022-05-05
4022;89;2019-05-30
4023;143;2022-08-29
4024;34;2011-04-13
4025;29;2018-05-14
4026;142;2011-04-04
4027;85;2012-11-17
4028;41;2016-02-02
4029;40;2021-05-03
4030;4;2008-07-04
4031;135;2017-04-28
4032;114;2015-03-01
4033;99;2008-04-07
4034;32;2016-12-01
4035;93;2016-01-21
4036;85;2005-10-12
4037;151;2014-02-22
4038;153;2021-10-24
4039;79;2011-12-29
4040;129;2005-03-30
4041;132;2006-11-27
4042;138;2017-11-14
4043;64;2007-05-04
4044;138;2022-05-24
4045;113;2007-11-26
4046;110;2012-07-11
4047;35;2010-05-27
4048;31;2020-02-12
4049;97;2013-05-15
4050;139;2019-11-19
4051;14;2006-05-14
4052;42;2005-10-22
4053;40;2013-03-16
4054;75;2014-05-31
4055;6;2010-11-23
4056;111;2012-02-25
4057;146;2010-07-09
4058;66;2010-02-07
4059;41;2016-04-23
4060;98;2016-05-24
4061;40;2005-05-30
4062;27;2005-02-10
4063;20;2019-03-25
4064;51;2015-07-07
4065;54;2022-07-23
4066;146;2017-12-14
4067;6;2021-09-04
4068;152;2019-09-11
4069;108;2018-09-03
4070;118;2010-10-27
4071;39;2008-01-21
4072;138;2013-05-27
4073;11;2009-10-01
4074;88;2013-07-27
4075;90;2017-11-27
4076;149;2018-04-04
4077;73;2009-04-16
4078;154;2020-12-19
4079;42;2016-07-13
4080;19;2016-08-22
4081;85;2018-03-21
4082;20;2018-09-01
4083;12;2008-10-26
4084;82;2009-12-22
4085;51;2009-11-19
4086;80;2011-04-08
4087;149;2021-12-21
4088;74;2013-05-06
4089;150;2019-11-23
4090;95;2016-06-30
4091;4;2019-12-01
4092;86;2010-05-03
4093;53;2015-01-31
4094;85;2013-05-12
4095;61;2020-12-04
4096;21;2009-09-30
4097;34;2008-10-17
4098;121;2018-02-25
4099;1;2014-07-29
4100;121;2005-08-07
4101;2;2019-10-28
4102;95;2020-10-13
4103;152;2005-07-29
4104;115;2009-09-28
4105;115;2005-07-12
4106;88;2012-05-06
4107;59;2006-12-29
4108;11;2013-04-20
4109;106;2007-10-30
4110;18;2009-01-12
4111;70;2012-08-05
4112;150;2006-09-02
4113;107;2005-10-26
4114;147;2011-06-27
4115;105;2005-05-21
4116;141;2020-09-17
4117;129;2012-04-19
4118;132;2006-05-24
4119;84;2016-09-20
4120;3;2007-08-26
4121;66;2009-10-22
4122;40;2018-07-24
4123;77;2005-07-21
4124;105;2006-03-16
4125;145;2009-06-04
4126;83;2014-04-14
4127;107;2018-07-13
4128;36;2006-03-18
4129;111;2007-10-06
4130;124;2011-10-31
4131;50;2010-05-18
4132;105;2011-11-25
4133;97;2007-07-01
4134;60;2018-04-25
4135;76;2008-08-17
4136;60;2016-12-01
4137;42;2012-01-12
4138;6;2008-10-01
4139;3;2009-10-04
4140;136;2020-12-28
4141;76;2012-04-18
4142;67;2018-10-03
4143;108;2011-03-30
4144;142;2016-05-26
4145;141;2022-11-30
4146;17;2013-01-10
4147;97;2019-08-06
4148;86;2020-01-22
4149;13;2006-04-08
4150;81;2020-10-19
4151;149;2022-05-20
4152;114;2015-06-30
4153;110;2013-01-29
4154;26;2015-05-15
4155;37;2018-07-23
4156;56;2008-05-25
4157;142;2010-06-25
4158;116;2015-10-13
4159;115;2014-04-27
4160;71;2018-01-18
4161;23;2006-04-04
4162;26;2022-05-23
4163;74;2017-11-17
4164;121;2016-12-05
4165;61;2019-09-15
4166;103;2019-06-24
4167;85;2007-10-22
4168;114;2011-11-11
4169;30;2013-07-28
4170;102;2014-01-02
4171;38;2005-08-09
4172;123;2022-11-24
4173;35;2008-08-06
4174;141;2017-03-31
4175;99;2005-07-20
4176;152;2015-02-28
4177;89;2009-05-05
4178;4;2007-10-19
4179;51;2005-06-08
4180;9;2016-11-07
4181;114;2014-06-20
4182;88;2014-10-13
4183;15;2022-04-01
4184;40;2005-04-20
4185;101;2019-07-06
4186;50;2018-05-22
4187;124;2013-03-13
4188;70;2005-09-02
4189;122;2022-05-10
4190;83;2020-12-07
4191;142;2020-10-06
4192;64;2015-04-11
4193;75;2022-03-07
4194;71;2005-05-22
4195;19;2021-03-10
4196;140;2016-01-28
4197;105;2020-09-26
4198;51;2014-12-01
4199;139;2014-01-20
4200;59;2009-02-15
4201;92;2010-07-01
4202;35;2005-07-17
4203;40;2006-03-20
4204;25;2020-03-13
4205;1;2014-02-06
4206;81;2015-09-26
4207;39;2020-08-14
4208;16;2015-09-03
4209;9;2015-03-02
4210;78;2021-06-30
4211;124;2020-11-27
4212;20;2020-05-13
4213;61;2009-03-18
4214;93;2007-11-03
4215;67;2021-01-07
4216;111;2006-06-07
4217;113;2007-04-24
4218;38;2009-05-08
4219;72;2019-11-26
4220;133;2007-03-31
4221;79;2020-08-15
4222;24;2006-01-01
4223;152;2018-08-11
4224;62;2015-07-20
4225;94;2019-08-06
4226;66;2017-11-30
4227;30;2013-07-22
4228;38;2013-12-11
4229;92;2012-06-23
4230;11;2006-01-22
4231;75;2018-07-27
4232;34;2017-06-01
4233;129;2014-03-27
4234;143;2013-09-28
4235;48;2016-11-08
4236;123;2019-08-30
4237;18;2013-06-01
4238;53;2015-02-19
4239;82;2009-12-01
4240;19;2013-02-07
4241;38;2008-12-03
4242;109;2015-12-25
4243;77;2007-01-24
4244;87;2019-02-28
4245;135;2014-07-27
4246;69;2007-11-14
4247;107;2022-10-16
4248;137;2014-01-13
4249;97;2006-02-02
4250;112;2021-03-26
4251;105;2005-12-24
4252;142;2014-11-04
4253;26;2013-01-31
4254;97;2007-01-17
4255;55;2009-05-28
4256;51;2009-12-25
4257;104;2015-10-11
4258;77;2019-09-23
4259;145;2021-12-29
4260;53;2009-06-18
4261;12;2006-04-23
4262;14;2015-02-09
4263;115;2006-01-05
4264;100;2006-02-24
4265;130;2016-09-26
4266;124;2009-06-03
4267;24;2011-01-28
4268;68;2018-05-06
4269;70;2006-03-26
4270;89;2013-03-14
4271;150;2009-10-06
4272;143;2014-10-22
4273;26;2010-05-12
4274;78;2021-02-27
4275;25;2013-01-27
4276;20;2010-11-26
4277;144;2010-09-28
4278;1;2019-05-13
4279;34;2006-02-04
4280;56;2005-01-10
4281;54;2011-06-20
4282;70;2007-05-08
4283;1;2009-05-11
4284;124;2020-06-10
4285;54;2012-03-21
4286;35;2019-06-25
4287;52;2017-12-06
4288;29;2022-04-15
4289;63;2010-08-07
4290;68;2017-12-10
4291;104;2015-02-09
4292;60;2011-01-20
4293;92;2016-06-26
4294;92;2008-08-04
4295;17;2005-06-28
4296;73;2008-02-03
4297;125;2019-09-07
4298;153;2017-04-29
4299;112;2021-10-17
4300;57;2005-07-29
4301;52;2018-11-08
4302;134;2015-12-17
4303;78;2022-05-20
4304;63;2017-08-25
4305;48;2017-06-30
4306;24;2020-11-22
4307;99;2007-10-03
4308;43;2022-05-23
4309;52;2019-12-19
4310;35;2011-11-01
4311;80;2009-06-16
4312;113;2010-11-30
4313;86;2013-04-20
4314;98;2012-02-15
4315;97;2013-08-29
4316;29;2014-12-27
4317;60;2019-05-07
4318;145;2016-05-16
4319;3;2016-08-10
4320;33;2010-01-02
4321;73;2015-07-12
4322;110;2009-11-13
4323;125;2017-11-25
4324;73;2008-12-27
4325;42;2013-07-28
4326;48;2019-08-03
4327;146;2015-10-25
4328;148;2014-06-17
4329;72;2010-01-11
4330;139;2021-09-14
4331;87;2005-01-13
4332;93;2012-01-03
4333;100;2010-05-29
4334;82;2012-08-10
4335;2;2012-09-04
4336;135;2019-06-22
4337;137;2011-04-26
4338;153;2005-08-11
4339;42;2012-11-14
4340;39;2022-02-14
4341;47;2010-01-10
4342;36;2009-11-02
4343;94;2020-08-23
4344;15;2016-01-29
4345;130;2016-07-21
4346;64;2019-09-12
4347;43;2005-05-31
4348;27;2015-01-15
4349;41;2008-03-02
4350;82;2015-03-01
4351;96;2011-12-29
4352;80;2021-06-01
4353;124;2009-04-21
4354;31;2020-03-25
4355;37;2007-08-13
4356;91;2014-09-06
4357;52;2014-09-16
4358;103;2007-04-02
4359;87;2017-08-07
4360;26;2019-08-03
4361;47;2010-07-02
4362;3;2017-05-10
4363;6;2008-05-17
4364;122;2021-10-12
4365;40;2010-08-13
4366;111;2011-08-15
4367;110;2012-10-24
4368;122;2017-12-21
4369;144;2016-05-03
4370;12;2019-05-25
4371;116;2014-10-06
4372;38;2007-06-05
4373;45;2020-01-01
4374;122;2008-05-25
4375;36;2009-08-24
4376;148;2015-08-22
4377;37;2020-01-24
4378;25;2008-08-03
4379;75;2018-04-08
4380;104;2006-04-21
4381;47;2009-06-18
4382;39;2012-05-15
4383;80;2020-08-31
4384;93;2019-05-06
4385;121;2008-01-10
4386;134;2006-10-20
4387;104;2005-12-12
4388;62;2011-09-10
4389;79;2008-11-26
4390;98;2017-03-02
4391;59;2019-08-16
4392;72;2008-05-21
4393;103;2018-08-11
4394;116;2006-11-03
4395;141;2006-08-20
4396;88;2013-12-02
4397;153;2007-06-04
4398;124;2019-05-20
4399;87;2011-11-30
4400;110;2007-01-12
4401;109;2012-04-01
4402;43;2019-09-10
4403;127;2009-10-26
4404;143;2015-05-25
4405;145;2020-03-27
4406;47;2013-09-16
4407;61;2008-02-03
4408;92;2013-09-25
4409;18;2016-08-03
4410;132;2007-03-10
4411;17;2014-12-06
4412;97;2017-01-14
4413;1;2013-03-02
4414;62;2011-03-27
4415;55;2007-05-24
4416;99;2008-05-16
4417;91;2014-09-29
4418;53;2015-01-22
4419;62;2010-03-22
4420;94;2018-04-28
4421;85;2010-09-13
4422;51;2011-12-07
4423;114;2010-06-22
4424;103;2010-05-01
4425;97;2010-03-01
4426;80;2016-08-13
4427;89;2017-09-08
4428;107;2013-11-05
4429;63;2019-03-05
4430;144;2005-04-04
4431;150;2021-03-26
4432;87;2021-12-04
4433;121;2006-11-20
4434;25;2007-03-31
4435;88;2009-03-23
4436;136;2005-11-25
4437;95;2019-12-18
4438;31;2021-05-04
4439;91;2005-06-14
4440;15;2020-06-04
4441;28;2013-09-28
4442;57;2019-11-29
4443;128;2016-03-01
4444;136;2010-03-08
4445;131;2017-02-23
4446;128;2018-02-10
4447;118;2020-09-10
4448;89;2012-09-21
4449;120;2008-08-27
4450;116;2016-03-01
4451;94;2010-02-14
4452;81;2007-01-10
4453;10;2021-04-03
4454;46;2007-10-26
4455;100;2018-09-02
4456;94;2017-09-18
4457;64;2010-01-05
4458;103;2010-01-04
4459;133;2010-12-17
4460;151;2022-05-25
4461;138;2019-10-22
4462;117;2015-04-11
4463;1;2019-12-25
4464;66;2019-03-28
4465;88;2020-11-24
4466;58;2006-02-07
4467;22;2009-01-04
4468;15;2020-09-11
4469;54;2011-11-23
4470;48;2005-08-18
4471;96;2005-08-05
4472;6;2016-10-02
4473;37;2020-09-27
4474;34;2006-08-31
4475;147;2013-07-03
4476;43;2018-07-16
4477;90;2014-07-17
4478;143;2008-01-18
4479;100;2013-10-12
4480;41;2022-02-08
4481;6;2015-10-01
4482;79;2007-03-05
4483;29;2012-07-31
4484;23;2017-01-07
4485;131;2016-03-04
4486;102;2007-04-05
4487;38;2020-07-06
4488;42;2007-10-31
4489;111;2009-11-23
4490;24;2018-03-20
4491;108;2020-02-20
4492;86;2016-09-24
4493;61;2006-01-11
4494;149;2022-10-13
4495;125;2013-10-26
4496;15;2015-12-08
4497;22;2011-02-24
4498;40;2022-02-19
4499;126;2008-04-09
4500;5;2014-06-07
4501;114;2013-05-18
4502;140;2020-08-14
4503;43;2012-10-22
4504;36;2012-05-13
4505;115;2017-08-14
4506;140;2016-10-15
4507;20;2009-05-25
4508;90;2022-04-10
4509;123;2015-06-24
4510;3;2008-02-29
4511;70;2020-04-09
4512;2;2011-10-15
4513;49;2019-01-02
4514;48;2018-09-28
4515;104;2011-07-25
4516;125;2012-07-19
4517;68;2008-08-28
4518;35;2006-06-18
4519;56;2017-06-15
4520;137;2021-04-18
4521;96;2014-02-12
4522;137;2018-03-18
4523;28;2007-12-31
4524;10;2010-12-11
4525;33;2007-01-25
4526;22;2008-07-19
4527;145;2010-05-20
4528;73;2007-11-30
4529;129;2008-11-26
4530;115;2011-02-07
4531;2;2008-07-11
4532;8;2005-01-07
4533;86;2018-06-24
4534;88;2019-03-20
4535;142;2013-08-28
4536;55;2012-12-09
4537;94;2006-08-06
4538;140;2006-06-12
4539;6;2008-07-30
4540;72;2018-05-21
4541;109;2008-07-12
4542;44;2014-06-15
4543;114;2019-05-21
4544;108;2015-08-02
4545;129;2022-01-12
4546;26;2022-12-27
4547;18;2014-10-18
4548;20;2013-12-08
4549;32;2020-06-16
4550;43;2008-05-17
4551;22;2018-10-19
4552;45;2019-06-25
4553;31;2011-09-27
4554;59;2014-01-02
4555;109;2015-03-27
4556;14;2011-04-25
4557;82;2016-12-21
4558;33;2011-06-20
4559;109;2014-08-10
4560;60;2021-11-02
4561;63;2007-05-24
4562;33;2005-04-29
4563;25;2009-08-09
4564;102;2009-05-24
4565;11;2012-09-23
4566;21;2006-02-22
4567;32;2016-02-18
4568;64;2010-03-08
4569;90;2019-07-08
4570;78;2010-04-23
4571;6;2006-02-04
4572;93;2014-09-16
4573;132;2017-10-31
4574;139;2017-02-01
4575;17;2009-12-27
4576;91;2008-10-16
4577;116;2007-05-14
4578;38;2012-11-10
4579;130;2007-02-21
4580;26;2013-01-15
4581;120;2006-02-11
4582;39;2011-10-02
4583;143;2007-08-14
4584;62;2018-05-15
4585;124;2010-08-15
4586;133;2019-08-05
4587;42;2011-04-02
4588;91;2005-06-19
4589;2;2020-12-03
4590;39;2017-04-15
4591;113;2022-06-17
4592;77;2008-06-18
4593;76;2015-06-01
4594;122;2013-06-02
4595;110;2020-04-26
4596;92;2014-07-18
4597;46;2021-09-15
4598;31;2012-05-17
4599;106;2019-06-10
4600;58;2018-02-20
4601;32;2019-10-05
4602;75;2019-07-22
4603;16;2006-12-06
4604;53;2013-11-04
4605;119;2015-03-02
4606;101;2012-09-17
4607;126;2010-11-06
4608;40;2015-11-30
4609;81;2020-11-11
4610;44;2018-05-05
4611;51;2006-01-17
4612;134;2009-08-01
4613;132;2005-01-20
4614;140;2005-01-24
4615;141;2007-02-23
4616;101;2020-04-07
4617;52;2016-03-07
4618;13;2014-03-20
4619;152;2015-10-02
4620;20;2018-01-03
4621;113;2016-12-06
4622;99;2009-03-26
4623;111;2021-01-30
4624;141;2014-03-04
4625;81;2007-04-15
4626;35;2011-05-26
4627;34;2016-02-26
4628;127;2020-03-02
4629;138;2014-02-26
4630;26;2005-04-03
4631;86;2016-11-18
4632;130;2015-02-04
4633;19;2022-07-16
4634;4;2006-10-13
4635;118;2011-09-06
4636;28;2005-12-16
4637;73;2010-03-23
4638;134;2016-11-10
4639;44;2017-04-25
4640;93;2013-03-03
4641;114;2016-06-07
4642;123;2018-05-18
4643;146;2020-07-05
4644;151;2008-02-02
4645;145;2015-08-18
4646;44;2018-04-25
4647;131;2012-11-10
4648;105;2011-01-07
4649;4;2008-06-23
4650;64;2005-05-11
4651;71;2011-10-10
4652;65;2014-08-13
4653;37;2017-08-25
4654;151;2009-10-27
4655;6;2013-06-22
4656;124;2012-03-10
4657;121;2009-06-22
4658;23;2007-10-18
4659;20;2012-10-03
4660;66;2010-05-21
4661;8;2012-09-29
4662;68;2015-06-24
4663;101;2012-02-11
4664;21;2019-04-22
4665;16;2008-08-13
4666;56;2021-06-29
4667;127;2015-08-21
4668;134;2005-01-01
4669;76;2012-05-27
4670;34;2007-11-17
4671;112;2006-11-16
4672;12;2005-04-06
4673;47;2011-11-10
4674;154;2015-06-10
4675;92;2006-02-16
4676;118;2005-05-26
4677;98;2005-05-20
4678;144;2011-11-24
4679;66;2017-10-20
4680;121;2021-03-01
4681;51;2008-11-18
4682;5;2009-12-01
4683;151;2010-03-28
4684;128;2015-01-31
4685;137;2016-07-31
4686;135;2008-04-30
4687;112;2015-06-18
4688;15;2019-11-10
4689;58;2013-03-12
4690;154;2017-09-14
4691;153;2009-03-06
4692;110;2019-09-22
4693;22;2013-03-08
4694;109;2014-11-23
4695;3;2005-05-11
4696;132;2020-01-14
4697;101;2020-04-19
4698;89;2019-12-30
4699;101;2011-06-19
4700;112;2021-10-15
4701;49;2012-07-06
4702;121;2009-10-27
4703;20;2007-01-29
4704;46;2011-07-24
4705;51;2022-10-25
4706;132;2013-06-09
4707;28;2015-11-06
4708;77;2019-11-26
4709;150;2014-02-25
4710;48;2019-04-20
4711;144;2012-02-16
4712;150;2013-03-30
4713;123;2006-11-18
4714;25;2016-10-06
4715;104;2005-08-31
4716;81;2019-04-29
4717;140;2015-03-16
4718;36;2015-08-03
4719;112;2018-03-03
4720;14;2016-02-19
4721;73;2005-10-21
4722;61;2020-11-20
4723;59;2005-02-21
4724;124;2017-06-22
4725;45;2016-07-23
4726;104;2007-03-02
4727;90;2022-04-28
4728;81;2021-12-09
4729;4;2018-10-18
4730;149;2020-02-16
4731;46;2018-11-15
4732;124;2008-07-09
4733;80;2007-05-16
4734;30;2019-06-08
4735;1;2006-06-04
